path,labels
audio1275,"सफलता त्यही बेला प्राप्त हुन्छ, जब तपाईं आफ्नो लक्ष्यमा केन्द्रित रहनुहुन्छ।"
audio1276,जिन्दगीमा असल साथीहरू हुनु भनेको ठूलो सम्पत्ति हो।
audio1277,"जुन कुराले तपाईंलाई उत्साहित बनाउँछ, त्यही कुरामा आफ्नो समय लगाउनुहोस्।"
audio1278,"जब तपाईं सानै सफलता मनाउन सिक्नुहुन्छ, तब ठूलो सफलता नजिक आउँछ।"
audio1279,"आफ्ना गल्तीहरूबाट सिक्नुहोस्, किनभने त्यहाँबाट नै सुधारको यात्रा सुरु हुन्छ।"
audio1280,असल विचार राख्ने मानिस सधैं उज्यालोतर्फ लाग्छ।
audio1281,"सफलता केवल मेहनतको परिणाम होइन, सही योजना र धैर्यको मिश्रण हो।"
audio1282,"कठिनाइहरू जीवनको हिस्सा हुन्, तर हार्नु विकल्प होइन।"
audio1283,"जसले आफ्नो लक्ष्य प्रति समर्पित हुन्छ, ऊ कहिल्यै विचलित हुँदैन।"
audio1284,"आफ्नो मनलाई सधैं शान्त राख्नुहोस्, किनभने मनको शान्तिले नै सफलता दिन्छ।"
audio1285,असफलताको डरलाई जित्न सकेपछि मात्र सफलता प्राप्त गर्न सकिन्छ।
